token,date,ip,question,response
nadperhyss,2016-10-09 15:01:54,67.170.229.207,UNSURE [Back translation in English:],"not sure, in between"
nadperhyss,2016-10-09 15:01:54,67.170.229.207,DISLIKE [Back translation in English:],dislike
nadperhyss,2016-10-09 15:01:54,67.170.229.207,STRONGLYDISLIKE [Back translation in English:],really dislike or strongly dislike
nadperhyss,2016-10-09 15:01:54,67.170.229.207,jobzone1 [Back translation in English:],"Job Zone 1:  little experience required.  it takes 1 week to 3 months to learn the job.  might need a high school diploma or GED.  examples of jobs might be taxi driver, construction worker, waiter."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,jobzone2 [Back translation in English:],"Job Zone 2:  some experience required.  Two or three months, up to one year of training can be done at the same time while working.  tends to need a high school diploma or GED.  Jobs include forest firefighter, work in a store, or bank work."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,jobzone3 [Back translation in English:],"Job zone 3:  more experience required.  Training between 1 to 2 years, work and learn at the same time.  Needs vocational school, previous work experience, a college A.A. degree.  examples of job are food service manager, electrician, legal secretary, selling insurance."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,jobzone4 [Back translation in English:],"Job Zone 4:  much experience and many years of training required to learn the job while working.   needs a college degree - B.A., B.S., or graduate degree.  examples of jobs are accountant, sales manager, teacher, chemist."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,jobzone5 [Back translation in English:],"Job Zone 5:  much experience and intensive study required.  Five years or more experience or training required before one can start working.  businesses and companies also provide intensive training.  Needs an M.A., Ph.D., or law degree.  examples of jobs are doctor, college professor, librarian."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,currentfuture [Back translation in English:],"Pick 2 Job zones, one for now and the other in the future.  school, experience, training match a job now.  school, experience, training needed to match a job in the future.  Work Zone now or in the future doesn't matter.  training, school, income enough, doesn't matter.  don't worry about it.  now is the time to learn and explore jobs that you might like."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,Explore [Back translation in English:],"The 5 Work Zones are about school, training, and experience.  
1.  school, training, experience - not much required.  
2.  some school, training, and experience required.
3.  more school, training, and experience required.
4.  a lot of school, training, and experience required.
5.  a lot of intensive school, training, and experience required.  
pick the Job Zone that matches work you want from the 5 Job Zones.  When you're done, touch ""Next."""
nadperhyss,2016-10-09 15:01:54,67.170.229.207,JZcareer [Back translation in English:],"how to pick a job?  use the work zones 1 through 5.  each job zone has (1) a list of jobs, and (2) the training, school, and experience required.  the Job Zone and IP both help you find jobs that match your desire to learn and investigate more."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,IPresultscareer [Back translation in English:],"to see your IP list, jobs related to your IP, and job zones, Touch ""next"" to move forward."
nadperhyss,2016-10-09 15:01:54,67.170.229.207,results [Back translation in English:],"Finally, your IP answers show matches between activities you like with jobs.  These jobs most likely to give you happiness and satisfaction in the future.  you will see the categories of types of occupations:  Realistic, Investigative, Artistic, Social, Enterprising, and Conventional.  you will see numbers at each category.  a high number means best fit.  touch each category to expand on and read the list of jobs.  when done, touch ""next."""
nadperhyss,2016-10-09 15:01:54,67.170.229.207,select [Back translation in English:],"now that you've learned about job zones, what's next?  whether now or in the future, pick a job you like."
acceastull,2016-10-13 14:52:51,168.9.24.58,Build kitchen cabinets [Back translation in English:],I build kitchen cabinets.
acceastull,2016-10-13 14:52:51,168.9.24.58,Write books or plays [Back translation in English:],I write books or plays. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Play a musical instrument [Back translation in English:],"I play music instruments like drums, guitars, etc."
acceastull,2016-10-13 14:52:51,168.9.24.58,Teach an individual an exercise routine [Back translation in English:],I can teach a person how to exercise. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Develop a spreadsheet using computer software [Back translation in English:],11. I can create a spreadsheet in using a computer software.
acceastull,2016-10-13 14:52:51,168.9.24.58,Raise fish in a fish hatchery [Back translation in English:],"14.  I can raise eggs, feed fish in a fish farm."
acceastull,2016-10-13 14:52:51,168.9.24.58,Conduct chemical experiments [Back translation in English:],15.  I can work with chemicals in a lab.
acceastull,2016-10-13 14:52:51,168.9.24.58,Study the movement of planets [Back translation in English:],I will study the movement of planets by using a telescope. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Compose or arrange music [Back translation in English:],17. I can create or write music.
acceastull,2016-10-13 14:52:51,168.9.24.58,Perform rehabilitation therapy [Back translation in English:],20. I can work with people using rehabilitation therapy by helping them heal from injuries. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Operate a beauty salon or barber shop [Back translation in English:],21. I can operate a beauty or barber shop. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Load computer software into a large computer network [Back translation in English:],"23. As a computer techinican working in IT, I can install software on computers."
acceastull,2016-10-13 14:52:51,168.9.24.58,Operate a calculator [Back translation in English:],24.  I can use a calculator. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Assemble electronic parts [Back translation in English:],25. I can install or assemble different electronic parts. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Drive a truck to deliver packages to offices and homes [Back translation in English:],26. I can drive a truck to deliever package to homes and offices. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Create special effects for movies [Back translation in English:],"29. IN movies, I can create special effects. For example, I can use a car crash in a fire by using a computer to create the effect."
acceastull,2016-10-13 14:52:51,168.9.24.58,Start your own business [Back translation in English:],33. I can set up my own business.
acceastull,2016-10-13 14:52:51,168.9.24.58,Calculate the wages of employees [Back translation in English:],36. I can figure how much my workers would earn from working. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Repair and install locks [Back translation in English:],38. I can install and repair locks. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Develop a way to better predict the weather [Back translation in English:],39. I can create a better way to predict the weather. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Work in a biology lab [Back translation in English:],40. I can work in a biology lab. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Perform jazz or tap dance [Back translation in English:],42. I can perform jazz or tap dance in front of an audience. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Help conduct a group therapy session [Back translation in English:],44. I can help run a group therapy meeting. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Represent a client in a lawsuit [Back translation in English:],45. I can work or represent a client in a lawsuit. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Market a new line of clothing [Back translation in English:],46. I can create or design own line of clothing that people can look or buy from. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Set up and operate machines to make products [Back translation in English:],49. I can create and set up machines to make things. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Invent a replacement for sugar [Back translation in English:],51.  I can invent a new product to replace sugar. 
acceastull,2016-10-13 14:52:51,168.9.24.58,Do laboratory tests to identify diseases [Back translation in English:],52. I can work in a lab doing test to identify diseases.
acceastull,2016-10-13 14:52:51,168.9.24.58,Sing in a band [Back translation in English:],53. I can sign in a band. 
acceastull,2016-10-13 14:52:51,168.9.24.58,REALISTIC [Back translation in English:],"Realistic - what is realistic?  People  who are realistic like to work with plants and animals. They do real-world materials like wood, tools and machines. k"
acceastull,2016-10-13 14:52:51,168.9.24.58,INVESTIGATIVE [Back translation in English:],"Investigative -  people who like to find facts and figure out problems. They tend to be scientists, mathematicians or doctors."
acceastull,2016-10-13 14:52:51,168.9.24.58,ARTISTIC [Back translation in English:],"Artistic - people who are creative like art, plays. They are flexible, not following the rules. They like to dance, perform."
acceastull,2016-10-13 14:52:51,168.9.24.58,SOCIAL [Back translation in English:],"Social - people who like to help, teach, advise people. Jobs include like teachers, exercise coach, counselor"
acceastull,2016-10-13 14:52:51,168.9.24.58,ENTERPRISING [Back translation in English:],"Enterprising - People like to organize and do projects. They make decision on work such like as law, own business, judges or politicians."
acceastull,2016-10-13 14:52:51,168.9.24.58,CONVENTIONAL [Back translation in English:],"Conventional - People who like planning, routine, don't like changes. Jobs like secretary, banking"
acceastull,2016-10-13 14:52:51,168.9.24.58,STRONGLYLIKE [Back translation in English:],Strongly like
acceastull,2016-10-13 14:52:51,168.9.24.58,LIKE [Back translation in English:],Like
acceastull,2016-10-13 14:52:51,168.9.24.58,UNSURE [Back translation in English:],"unsure, hesitant"
acceastull,2016-10-13 14:52:51,168.9.24.58,DISLIKE [Back translation in English:],"dislike, don't like"
